"crop_code","unit_cd","mean_cf_nat","mean_cf1","mean_cf2","mean_cf3","mean_cf4","mean_cf6","mean_cf7","mean_cf12","mean_cf99","note"
2,33,0.272000014781952,0.272000014781952,0.272000014781952,0.272000014781952,0.275000005960464,0.272000014781952,0.264999985694885,0.272000014781952,0.272000014781952,
2,81,37.8129997253418,37.8129997253418,31,38.2690010070801,41.2270011901855,37.8129997253418,37.8129997253418,32,37.8129997253418,
2,82,70.3460006713867,57.75,60.8330001831055,58.8569984436035,72.5,70,82.2310028076172,75.25,70.3460006713867,
2,83,106.445999145508,105,106.5,111.041999816895,104.099998474121,100,102.25,106.445999145508,106.445999145508,
2,92,21.0699996948242,21.0699996948242,21.0699996948242,21,21.0699996948242,21.0699996948242,21.1399993896484,21.0699996948242,21.0699996948242,
2,101,0.270999997854233,0.270999997854233,0.270999997854233,0.270999997854233,0.280000001192093,0.270999997854233,0.270000010728836,0.270999997854233,0.270999997854233,
2,102,0.34400001168251,0.370000004768372,0.34400001168251,0.310000002384186,0.400000005960464,0.34400001168251,0.324000000953674,0.34400001168251,0.34400001168251,
2,103,0.703000009059906,0.703000009059906,0.703000009059906,0.703000009059906,0.703000009059906,0.605000019073486,0.754999995231628,0.579999983310699,0.703000009059906,
2,111,5.95800018310547,4.9850001335144,5.62799978256226,6.01999998092651,7.07000017166138,5.95800018310547,5.95800018310547,5.95800018310547,5.95800018310547,
2,112,10.6169996261597,9.17700004577637,9.04500007629395,10.9040002822876,11.8369998931885,10.6169996261597,10.6169996261597,10.6169996261597,10.6169996261597,
2,113,24.4379997253418,27.4130001068115,28.4500007629395,24.4379997253418,24.4379997253418,24.4379997253418,24.4379997253418,24.4379997253418,24.4379997253418,
2,121,37.8129997253418,37.8129997253418,31,38.2690010070801,41.2270011901855,37.8129997253418,37.8129997253418,32,37.8129997253418,
2,122,70.3460006713867,57.75,60.8330001831055,58.8569984436035,72.5,70,82.2310028076172,75.25,70.3460006713867,
2,123,106.445999145508,105,106.5,111.041999816895,104.099998474121,100,102.25,106.445999145508,106.445999145508,
2,131,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,
2,132,2,2,2,2,2,2,2,2,2,
2,133,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,
2,141,0.189999997615814,0.189999997615814,0.189999997615814,0.189999997615814,0.189999997615814,0.189999997615814,0.189999997615814,0.189999997615814,0.189999997615814,
2,142,0.340000003576279,0.340000003576279,0.340000003576279,0.340000003576279,0.340000003576279,0.340000003576279,0.340000003576279,0.340000003576279,0.340000003576279,
2,143,0.430000007152557,0.430000007152557,0.430000007152557,0.430000007152557,0.430000007152557,0.430000007152557,0.430000007152557,0.430000007152557,0.430000007152557,
2,151,0.91100001335144,0.91100001335144,0.91100001335144,0.91100001335144,0.91100001335144,0.91100001335144,0.91100001335144,0.91100001335144,0.91100001335144,
2,152,1.42900002002716,1.42900002002716,1.3400000333786,1.43599998950958,1.42900002002716,1.42900002002716,1.43799996376038,1.42900002002716,1.42900002002716,
2,153,2.32500004768372,2.32500004768372,2.32500004768372,2.32500004768372,2.32500004768372,2.32500004768372,2.32500004768372,2.32500004768372,2.32500004768372,
2,171,0.0500000007450581,0.0500000007450581,0.0500000007450581,0.0500000007450581,0.0500000007450581,0.0500000007450581,0.0500000007450581,0.0500000007450581,0.0500000007450581,"Used jog ratio for teff to estimate container CF"
2,172,0.0860000029206276,0.0860000029206276,0.0860000029206276,0.0860000029206276,0.0860000029206276,0.0860000029206276,0.0860000029206276,0.0860000029206276,0.0860000029206276,"Used jog ratio for teff to estimate container CF"
2,181,0.437999993562698,0.437999993562698,0.437999993562698,0.354000002145767,0.398000001907349,0.5,0.513000011444092,0.437999993562698,0.370000004768372,
2,182,0.790000021457672,0.720000028610229,0.790000021457672,0.735000014305115,0.787999987602234,0.790000021457672,0.791999995708466,0.790000021457672,0.899999976158142,
2,183,1.07299995422363,1.18499994277954,1.17299997806549,1.14499998092651,1.07299995422363,1.07299995422363,0.990000009536743,1.07299995422363,1.07299995422363,
3,1,1,1,1,1,1,1,1,1,1,
3,3,100,100,100,100,100,100,100,100,100,
3,8,0.967000007629395,0.954999983310699,0.967000007629395,0.967000007629395,0.875,0.967000007629395,0.889999985694885,0.967000007629395,1.14999997615814,
3,21,29.3139991760254,29.3139991760254,29.3139991760254,29.3139991760254,29.3139991760254,29.3139991760254,29.3139991760254,29.3139991760254,29.3139991760254,"Used jog ratio for teff to estimate container CF"
3,22,47.3819999694824,47.3819999694824,47.3819999694824,47.3819999694824,47.3819999694824,47.3819999694824,47.3819999694824,47.3819999694824,47.3819999694824,"Used jog ratio for teff to estimate container CF"
3,31,0.140000000596046,0.140000000596046,0.140000000596046,0.140000000596046,0.140000000596046,0.140000000596046,0.140000000596046,0.140000000596046,0.140000000596046,
3,32,0.185000002384186,0.185000002384186,0.185000002384186,0.185000002384186,0.185000002384186,0.185000002384186,0.185000002384186,0.185000002384186,0.185000002384186,
3,33,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,
3,81,31.753999710083,33.75,35.5,32.875,28.625,28.0499992370605,31.753999710083,31.753999710083,31.753999710083,
3,82,58.1730003356934,59.25,61.5,50.1879997253418,58.1730003356934,58.1730003356934,58.1730003356934,58.1730003356934,58.1730003356934,
3,83,110.422996520996,114.875,118.5,115.333000183105,103.833000183105,100,100,110.422996520996,110.422996520996,
3,101,0.261000007390976,0.261000007390976,0.261000007390976,0.261000007390976,0.261000007390976,0.261000007390976,0.261000007390976,0.261000007390976,0.261000007390976,"Used jog ratio for teff to estimate container CF"
3,102,0.337000012397766,0.337000012397766,0.337000012397766,0.337000012397766,0.337000012397766,0.337000012397766,0.337000012397766,0.337000012397766,0.337000012397766,"Used jog ratio for teff to estimate container CF"
3,103,0.685000002384186,0.685000002384186,0.685000002384186,0.685000002384186,0.685000002384186,0.685000002384186,0.685000002384186,0.685000002384186,0.685000002384186,"Used jog ratio for teff to estimate container CF"
3,111,4.36800003051758,4.75500011444092,4.36800003051758,4.55999994277954,4.36800003051758,4.36800003051758,4.36800003051758,4.36800003051758,4.36800003051758,
3,112,7.46000003814697,7.59499979019165,6.21999979019165,8.43000030517578,7.46000003814697,7.46000003814697,7.46000003814697,7.46000003814697,7.46000003814697,
3,113,11.1300001144409,12.6099996566772,9.38000011444092,11.1300001144409,9.92000007629395,11.1300001144409,11.1300001144409,11.1300001144409,11.1300001144409,
3,121,31.753999710083,33.75,35.5,32.875,28.625,28.0499992370605,31.753999710083,31.753999710083,31.753999710083,
3,122,58.1730003356934,59.25,61.5,50.1879997253418,58.1730003356934,58.1730003356934,58.1730003356934,58.1730003356934,58.1730003356934,
3,123,110.422996520996,114.875,118.5,115.333000183105,103.833000183105,100,100,110.422996520996,110.422996520996,
3,151,0.802999973297119,0.802999973297119,0.802999973297119,0.802999973297119,0.802999973297119,0.802999973297119,0.802999973297119,0.802999973297119,0.802999973297119,"Used jog ratio for teff to estimate container CF"
3,152,1.29499995708466,1.29499995708466,1.29499995708466,1.29499995708466,1.29499995708466,1.29499995708466,1.29499995708466,1.29499995708466,1.29499995708466,"Used jog ratio for teff to estimate container CF"
3,153,2.16400003433228,2.16400003433228,2.16400003433228,2.16400003433228,2.16400003433228,2.16400003433228,2.16400003433228,2.16400003433228,2.16400003433228,"Used jog ratio for teff to estimate container CF"
3,171,0.0489999987185001,0.0489999987185001,0.0489999987185001,0.0489999987185001,0.0489999987185001,0.0489999987185001,0.0489999987185001,0.0489999987185001,0.0489999987185001,"Used jog ratio for teff to estimate container CF"
3,172,0.0839999988675117,0.0839999988675117,0.0839999988675117,0.0839999988675117,0.0839999988675117,0.0839999988675117,0.0839999988675117,0.0839999988675117,0.0839999988675117,"Used jog ratio for teff to estimate container CF"
3,181,0.300000011920929,0.300000011920929,0.300000011920929,0.261999994516373,0.300000011920929,0.340000003576279,0.300000011920929,0.300000011920929,0.300000011920929,
3,182,0.722000002861023,0.75,0.722000002861023,0.75,0.722000002861023,0.722000002861023,0.699999988079071,0.722000002861023,0.722000002861023,
3,183,1.00399994850159,1.00399994850159,1.00399994850159,0.980000019073486,1.00399994850159,1.00399994850159,0.899999976158142,1.00399994850159,0.938000023365021,
4,1,1,1,1,1,1,1,1,1,1,
4,3,100,100,100,100,100,100,100,100,100,
4,8,0.922999978065491,0.922999978065491,0.922999978065491,0.959999978542328,0.922999978065491,0.922999978065491,0.834999978542328,0.922999978065491,1.05999994277954,
4,21,27.9500007629395,27.9500007629395,27.9500007629395,27.9500007629395,27.9500007629395,27.9500007629395,27.9500007629395,27.9500007629395,27.9500007629395,"Used jog ratio for teff to estimate container CF"
4,22,45.1780014038086,45.1780014038086,45.1780014038086,45.1780014038086,45.1780014038086,45.1780014038086,45.1780014038086,45.1780014038086,45.1780014038086,"Used jog ratio for teff to estimate container CF"
4,31,0.140000000596046,0.140000000596046,0.140000000596046,0.140000000596046,0.140000000596046,0.140000000596046,0.140000000596046,0.140000000596046,0.140000000596046,"Used jog ratio for teff to estimate container CF"
4,32,0.207000002264977,0.207000002264977,0.207000002264977,0.207000002264977,0.207000002264977,0.207000002264977,0.207000002264977,0.207000002264977,0.207000002264977,"Used jog ratio for teff to estimate container CF"
4,33,0.280000001192093,0.280000001192093,0.280000001192093,0.280000001192093,0.280000001192093,0.280000001192093,0.280000001192093,0.280000001192093,0.280000001192093,"Used jog ratio for teff to estimate container CF"
4,81,29.8999996185303,33,33,31.25,29.8999996185303,29.8999996185303,29.8999996185303,29.8999996185303,29.8999996185303,
4,82,54,64,64,50.75,54,54,54,54,54,
4,83,98.3330001831055,98.3330001831055,98.3330001831055,109,98.3330001831055,98.3330001831055,98.3330001831055,98.3330001831055,98.3330001831055,
4,92,21.8799991607666,21.8799991607666,21.8799991607666,21.8799991607666,21.8799991607666,21.8799991607666,21.8799991607666,21.8799991607666,21.8799991607666,
4,101,0.248999997973442,0.248999997973442,0.248999997973442,0.248999997973442,0.248999997973442,0.248999997973442,0.248999997973442,0.248999997973442,0.248999997973442,"Used jog ratio for teff to estimate container CF"
4,102,0.321000009775162,0.321000009775162,0.321000009775162,0.321000009775162,0.321000009775162,0.321000009775162,0.321000009775162,0.321000009775162,0.321000009775162,"Used jog ratio for teff to estimate container CF"
4,103,0.652999997138977,0.652999997138977,0.652999997138977,0.652999997138977,0.652999997138977,0.652999997138977,0.652999997138977,0.652999997138977,0.652999997138977,"Used jog ratio for teff to estimate container CF"
4,111,5.48000001907349,5.48000001907349,5.48000001907349,5.48000001907349,5.48000001907349,5.48000001907349,5.48000001907349,5.48000001907349,5.48000001907349,"Used jog ratio for teff to estimate container CF"
4,112,9.91699981689453,9.91699981689453,9.91699981689453,9.91699981689453,9.91699981689453,9.91699981689453,9.91699981689453,9.91699981689453,9.91699981689453,"Used jog ratio for teff to estimate container CF"
4,113,22.4400005340576,22.4400005340576,22.4400005340576,22.4400005340576,22.4400005340576,22.4400005340576,22.4400005340576,22.4400005340576,22.4400005340576,"Used jog ratio for teff to estimate container CF"
4,121,29.8999996185303,33,33,31.25,29.8999996185303,29.8999996185303,29.8999996185303,29.8999996185303,29.8999996185303,
4,122,54,64,64,50.75,54,54,54,54,54,
4,123,98.3330001831055,98.3330001831055,98.3330001831055,109,98.3330001831055,98.3330001831055,98.3330001831055,98.3330001831055,98.3330001831055,
4,151,0.764999985694885,0.764999985694885,0.764999985694885,0.764999985694885,0.764999985694885,0.764999985694885,0.764999985694885,0.764999985694885,0.764999985694885,"Used jog ratio for teff to estimate container CF"
4,152,1.23399996757507,1.23399996757507,1.23399996757507,1.23399996757507,1.23399996757507,1.23399996757507,1.23399996757507,1.23399996757507,1.23399996757507,"Used jog ratio for teff to estimate container CF"
4,153,2.06299996376038,2.06299996376038,2.06299996376038,2.06299996376038,2.06299996376038,2.06299996376038,2.06299996376038,2.06299996376038,2.06299996376038,"Used jog ratio for teff to estimate container CF"
4,171,0.0469999983906746,0.0469999983906746,0.0469999983906746,0.0469999983906746,0.0469999983906746,0.0469999983906746,0.0469999983906746,0.0469999983906746,0.0469999983906746,"Used jog ratio for teff to estimate container CF"
4,172,0.0799999982118607,0.0799999982118607,0.0799999982118607,0.0799999982118607,0.0799999982118607,0.0799999982118607,0.0799999982118607,0.0799999982118607,0.0799999982118607,"Used jog ratio for teff to estimate container CF"
4,181,0.439000010490417,0.439000010490417,0.439000010490417,0.379999995231628,0.435000002384186,0.439000010490417,0.439000010490417,0.439000010490417,0.490000009536743,
4,182,0.791000008583069,0.791000008583069,0.791000008583069,0.77700001001358,0.791000008583069,0.791000008583069,0.763000011444092,0.791000008583069,0.899999976158142,
4,183,1.0789999961853,1.21300005912781,1.2150000333786,1.0789999961853,1.0789999961853,1.0789999961853,0.959999978542328,1.0789999961853,0.915000021457672,
5,3,100,100,100,100,100,100,100,100,100,
6,1,1,1,1,1,1,1,1,1,1,
6,2,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,
6,3,100,100,100,100,100,100,100,100,100,
6,8,0.99099999666214,0.980000019073486,0.99099999666214,1,0.920000016689301,0.99099999666214,1.0349999666214,0.99099999666214,0.976999998092651,
6,21,28.9200000762939,28.6900005340576,29.3799991607666,28.9200000762939,28.9200000762939,28.9200000762939,28.9200000762939,28.9200000762939,28.9200000762939,
6,22,47,47.6669998168945,47,45,47,47,47,47,47,
6,31,0.155000001192093,0.155000001192093,0.155000001192093,0.155000001192093,0.155000001192093,0.155000001192093,0.155000001192093,0.155000001192093,0.155000001192093,
6,32,0.209999993443489,0.209999993443489,0.209999993443489,0.209999993443489,0.209999993443489,0.209999993443489,0.209999993443489,0.209999993443489,0.209999993443489,
6,33,0.279000014066696,0.279000014066696,0.279000014066696,0.279000014066696,0.28999999165535,0.279000014066696,0.245000004768372,0.279000014066696,0.279000014066696,
6,62,2.04999995231628,2.04999995231628,2.04999995231628,2.04999995231628,2.04999995231628,2.04999995231628,2.04999995231628,2.04999995231628,2.04999995231628,
6,81,36.0530014038086,33.0830001831055,33.5,37.0909996032715,33.8209991455078,40.0999984741211,40.8880004882813,34,36.0530014038086,
6,82,67.1289978027344,58.5,59.6669998168945,56.75,67.1289978027344,60,72.286003112793,78.125,67.1289978027344,
6,83,105.581001281738,111.833000183105,103.875,106.449996948242,102.75,105.5,101.099998474121,105.581001281738,100,
6,101,0.263999998569489,0.263999998569489,0.263999998569489,0.275000005960464,0.270000010728836,0.263999998569489,0.261999994516373,0.263999998569489,0.263999998569489,
6,102,0.381000012159348,0.381000012159348,0.381000012159348,0.381000012159348,0.437999993562698,0.363000005483627,0.354000002145767,0.381000012159348,0.381000012159348,
6,103,0.709999978542328,0.709999978542328,0.709999978542328,0.709999978542328,0.592000007629395,0.589999973773956,0.727999985218048,0.709999978542328,0.709999978542328,
6,111,5.49700021743774,5.23600006103516,5.65999984741211,5.76999998092651,5.49700021743774,5.49700021743774,5.49700021743774,5.49700021743774,5.49700021743774,
6,112,10.2600002288818,9.11999988555908,9.11999988555908,10.5799999237061,11.8660001754761,10.2600002288818,10.2600002288818,10.2600002288818,10.2600002288818,
6,113,24.07200050354,24.07200050354,24.07200050354,24.07200050354,24.07200050354,24.07200050354,24.07200050354,24.07200050354,24.07200050354,
6,121,36.0530014038086,33.0830001831055,33.5,37.0909996032715,33.8209991455078,40.0999984741211,40.8880004882813,34,36.0530014038086,
6,122,67.1289978027344,58.5,59.6669998168945,56.75,67.1289978027344,60,72.286003112793,78.125,67.1289978027344,
6,123,105.581001281738,111.833000183105,103.875,106.449996948242,102.75,105.5,101.099998474121,105.581001281738,100,
6,151,0.822000026702881,0.822000026702881,0.822000026702881,0.822000026702881,0.822000026702881,0.822000026702881,0.822000026702881,0.822000026702881,0.822000026702881,"Used jog ratio for teff to estimate container CF"
6,152,1.32599997520447,1.32599997520447,1.32599997520447,1.32599997520447,1.32599997520447,1.32599997520447,1.32599997520447,1.32599997520447,1.32599997520447,"Used jog ratio for teff to estimate container CF"
6,153,2.21600008010864,2.21600008010864,2.21600008010864,2.21600008010864,2.21600008010864,2.21600008010864,2.21600008010864,2.21600008010864,2.21600008010864,"Used jog ratio for teff to estimate container CF"
6,171,0.0509999990463257,0.0509999990463257,0.0509999990463257,0.0509999990463257,0.0509999990463257,0.0509999990463257,0.0509999990463257,0.0509999990463257,0.0509999990463257,"Used jog ratio for teff to estimate container CF"
6,172,0.0860000029206276,0.0860000029206276,0.0860000029206276,0.0860000029206276,0.0860000029206276,0.0860000029206276,0.0860000029206276,0.0860000029206276,0.0860000029206276,"Used jog ratio for teff to estimate container CF"
6,181,0.444999992847443,0.507000029087067,0.444999992847443,0.395000010728836,0.389999985694885,0.444999992847443,0.444999992847443,0.444999992847443,0.370000004768372,
6,182,0.811999976634979,0.811999976634979,0.811999976634979,0.797999978065491,0.699999988079071,0.769999980926514,0.818000018596649,0.699999988079071,0.930000007152557,
6,183,1.08200001716614,1.17999994754791,1.17299997806549,1.12000000476837,1.08200001716614,1.08200001716614,1.00300002098084,1.08200001716614,1.08200001716614,
7,1,1,1,1,1,1,1,1,1,1,
7,2,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,
7,3,100,100,100,100,100,100,100,100,100,
7,8,1.07200002670288,1.00999999046326,1.07200002670288,1.15499997138977,1.067999958992,1.07200002670288,1.09300005435944,1.07200002670288,1.0349999666214,
7,21,32.4799995422363,31.6100006103516,34.2200012207031,32.4799995422363,32.4799995422363,32.4799995422363,32.4799995422363,32.4799995422363,32.4799995422363,
7,22,52.5,53,52.5,51,52.5,52.5,52.5,52.5,52.5,
7,31,0.162000000476837,0.162000000476837,0.162000000476837,0.162000000476837,0.162000000476837,0.162000000476837,0.162000000476837,0.162000000476837,0.162000000476837,
7,32,0.239999994635582,0.239999994635582,0.239999994635582,0.239999994635582,0.239999994635582,0.239999994635582,0.239999994635582,0.239999994635582,0.239999994635582,
7,33,0.324999988079071,0.324999988079071,0.324999988079071,0.324999988079071,0.324999988079071,0.324999988079071,0.324999988079071,0.324999988079071,0.324999988079071,
7,81,40.1150016784668,36.3330001831055,36.5,41.5379981994629,38.7150001525879,42.5,46.5270004272461,36.5,40.1150016784668,
7,82,71.7129974365234,65.1669998168945,66.8330001831055,65.786003112793,79.1999969482422,71.7129974365234,73.0910034179688,60.25,71.7129974365234,
7,83,113.605003356934,112.833000183105,119.25,119.791999816895,110.384002685547,113.605003356934,104.699996948242,103,109.690002441406,
7,101,0.289000004529953,0.289000004529953,0.289000004529953,0.289000004529953,0.28999999165535,0.289000004529953,0.289000004529953,0.289000004529953,0.289000004529953,
7,102,0.372999995946884,0.372999995946884,0.344999998807907,0.344999998807907,0.435000002384186,0.372999995946884,0.36599999666214,0.372999995946884,0.372999995946884,
7,103,0.758000016212463,0.758000016212463,0.758000016212463,0.758000016212463,0.672999978065491,0.665000021457672,0.802999973297119,0.758000016212463,0.758000016212463,
7,111,6.36800003051758,5.60699987411499,5.98299980163574,6.65500020980835,6.51000022888184,6.36800003051758,6.36800003051758,6.36800003051758,6.36800003051758,
7,112,11.5249996185303,9.80500030517578,9.75,12.6379995346069,11.0349998474121,11.5249996185303,11.5249996185303,11.5249996185303,11.5249996185303,
7,113,26.0769996643066,28.5820007324219,30,26.0769996643066,30.0300006866455,26.0769996643066,26.0769996643066,26.0769996643066,26.0769996643066,
7,121,40.1150016784668,36.3330001831055,36.5,41.5379981994629,38.7150001525879,42.5,46.5270004272461,36.5,40.1150016784668,
7,122,71.7129974365234,65.1669998168945,66.8330001831055,65.786003112793,79.1999969482422,71.7129974365234,73.0910034179688,60.25,71.7129974365234,
7,123,113.605003356934,112.833000183105,119.25,119.791999816895,110.384002685547,113.605003356934,104.699996948242,103,109.690002441406,
7,151,0.889999985694885,0.889999985694885,1.02999997138977,1.02999997138977,0.889999985694885,0.889999985694885,0.853999972343445,0.889999985694885,0.889999985694885,
7,152,1.43400001525879,1.43400001525879,1.43400001525879,1.40799999237061,1.43400001525879,1.43400001525879,1.44099998474121,1.43400001525879,1.43400001525879,
7,153,2.39800000190735,2.39800000190735,2.39800000190735,2.39800000190735,2.39800000190735,2.39800000190735,2.50300002098084,2.39800000190735,2.39800000190735,
7,181,0.483999997377396,0.389999985694885,0.483999997377396,0.49099999666214,0.483999997377396,0.574999988079071,0.483999997377396,0.483999997377396,0.483999997377396,
7,182,0.860000014305115,0.800000011920929,0.860000014305115,0.824999988079071,0.801999986171722,0.860000014305115,0.875,0.75,0.995000004768372,
7,183,1.20500004291534,1.3400000333786,1.37300002574921,1.26600003242493,1.20500004291534,1.20500004291534,1.08899998664856,1.20500004291534,1.20500004291534,
8,1,1,1,1,1,1,1,1,1,1,
8,3,100,100,100,100,100,100,100,100,100,
8,8,1.057000041008,0.990000009536743,1.057000041008,1.04700005054474,1.09800004959106,1.057000041008,1.03299999237061,1.057000041008,1.07500004768372,
8,21,29.367000579834,28.7749996185303,30.5499992370605,29.367000579834,29.367000579834,29.367000579834,29.367000579834,29.367000579834,29.367000579834,
8,22,75.5999984741211,75.5999984741211,75.5999984741211,75.5999984741211,75.5999984741211,75.5999984741211,75.5999984741211,75.5999984741211,75.5999984741211,
8,31,0.157000005245209,0.157000005245209,0.157000005245209,0.157000005245209,0.157000005245209,0.157000005245209,0.157000005245209,0.157000005245209,0.157000005245209,
8,32,0.19200000166893,0.19200000166893,0.19200000166893,0.19200000166893,0.19200000166893,0.19200000166893,0.19200000166893,0.19200000166893,0.19200000166893,
8,33,0.282999992370605,0.282999992370605,0.282999992370605,0.282999992370605,0.289000004529953,0.282999992370605,0.259999990463257,0.282999992370605,0.282999992370605,
8,81,37.9620018005371,32.8330001831055,33.25,39,38.875,37.9620018005371,43.4630012512207,37.9620018005371,37.9620018005371,
8,82,71.3440017700195,61.1669998168945,65.5,63.1669998168945,77.5,71.3440017700195,79.8000030517578,71.3440017700195,71.3440017700195,
8,83,112.129997253418,114.666999816895,113.833000183105,110.199996948242,112.75,112.129997253418,111.25,112.129997253418,112.129997253418,
