household_id,individual_id,bi2_hhm_new,bi3_hhm_stillm,bi4_hhm_gender,bi5_hhm_age,bi5_hhm_age_months,bi6_hhm_relhhh,bi6_hhm_relhhh_other,bi7_hhm_reas,bi7_hhm_reas_other,bi8_hhm_where,key,roster_key,submissiondate
020202020100102008,2,No,Yes,Female,20,,Spouse,,,,,uuid:0e927feb-d2a8-4441-bbc9-2fdac269bd11,uuid:0e927feb-d2a8-4441-bbc9-2fdac269bd11/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-01T22:02:03Z
020202020100102008,3,No,Yes,Female,3,2,Son/Daughter,,,,,uuid:0e927feb-d2a8-4441-bbc9-2fdac269bd11,uuid:0e927feb-d2a8-4441-bbc9-2fdac269bd11/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-09-01T22:02:03Z
020202020100102008,4,No,Yes,Female,2,3,Son/Daughter,,,,,uuid:0e927feb-d2a8-4441-bbc9-2fdac269bd11,uuid:0e927feb-d2a8-4441-bbc9-2fdac269bd11/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-09-01T22:02:03Z
020202020100102008,5,No,Yes,Male,5,,Son/Daughter,,,,,uuid:0e927feb-d2a8-4441-bbc9-2fdac269bd11,uuid:0e927feb-d2a8-4441-bbc9-2fdac269bd11/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-09-01T22:02:03Z
020202020100102014,1,No,Yes,Female,26,,Head,,,,,uuid:5b74bb5c-cdef-4a97-b6ad-a0d60175cdb1,uuid:5b74bb5c-cdef-4a97-b6ad-a0d60175cdb1/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-07T22:41:23Z
020202020100102014,2,No,Yes,Male,2,4,Son/Daughter,,,,,uuid:5b74bb5c-cdef-4a97-b6ad-a0d60175cdb1,uuid:5b74bb5c-cdef-4a97-b6ad-a0d60175cdb1/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-07T22:41:23Z
020202020100102014,3,No,Yes,Female,1,3,Son/Daughter,,,,,uuid:5b74bb5c-cdef-4a97-b6ad-a0d60175cdb1,uuid:5b74bb5c-cdef-4a97-b6ad-a0d60175cdb1/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-09-07T22:41:23Z
020202020100102014,4,No,Yes,Male,35,,Spouse,,,,,uuid:5b74bb5c-cdef-4a97-b6ad-a0d60175cdb1,uuid:5b74bb5c-cdef-4a97-b6ad-a0d60175cdb1/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-09-07T22:41:23Z
020202020100102020,1,No,Yes,Male,27,,Head,,,,,uuid:bbd346e9-4af9-4976-9d30-6881c06d3ed0,uuid:bbd346e9-4af9-4976-9d30-6881c06d3ed0/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-06T21:42:42Z
020202020100102020,2,No,Yes,Female,25,,Spouse,,,,,uuid:bbd346e9-4af9-4976-9d30-6881c06d3ed0,uuid:bbd346e9-4af9-4976-9d30-6881c06d3ed0/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-06T21:42:42Z
020202020100102020,3,No,Yes,Male,4,3,Son/Daughter,,,,,uuid:bbd346e9-4af9-4976-9d30-6881c06d3ed0,uuid:bbd346e9-4af9-4976-9d30-6881c06d3ed0/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-09-06T21:42:42Z
020202020100102020,4,No,Yes,Male,2,2,Son/Daughter,,,,,uuid:bbd346e9-4af9-4976-9d30-6881c06d3ed0,uuid:bbd346e9-4af9-4976-9d30-6881c06d3ed0/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-09-06T21:42:42Z
020202020100102020,5,No,Yes,Female,60,,Father/Mother-in-Law,,,,,uuid:bbd346e9-4af9-4976-9d30-6881c06d3ed0,uuid:bbd346e9-4af9-4976-9d30-6881c06d3ed0/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-09-06T21:42:42Z
020202020100102020,6,No,Yes,Male,0,0,Son/Daughter,,,,,uuid:bbd346e9-4af9-4976-9d30-6881c06d3ed0,uuid:bbd346e9-4af9-4976-9d30-6881c06d3ed0/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-09-06T21:42:42Z
020202020100102026,1,No,Yes,Female,35,,Head,,,,,uuid:0ebbb823-6f98-479e-9bb1-e129c0c7c0b8,uuid:0ebbb823-6f98-479e-9bb1-e129c0c7c0b8/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-05T22:40:15Z
020202020100102026,2,No,Yes,Male,15,,Son/Daughter,,,,,uuid:0ebbb823-6f98-479e-9bb1-e129c0c7c0b8,uuid:0ebbb823-6f98-479e-9bb1-e129c0c7c0b8/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-05T22:40:15Z
020202020100102026,3,No,Yes,Female,10,,Son/Daughter,,,,,uuid:0ebbb823-6f98-479e-9bb1-e129c0c7c0b8,uuid:0ebbb823-6f98-479e-9bb1-e129c0c7c0b8/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-09-05T22:40:15Z
020202020100102026,4,No,Yes,Female,5,,Son/Daughter,,,,,uuid:0ebbb823-6f98-479e-9bb1-e129c0c7c0b8,uuid:0ebbb823-6f98-479e-9bb1-e129c0c7c0b8/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-09-05T22:40:15Z
020202020100102026,5,No,Yes,Female,3,6,Son/Daughter,,,,,uuid:0ebbb823-6f98-479e-9bb1-e129c0c7c0b8,uuid:0ebbb823-6f98-479e-9bb1-e129c0c7c0b8/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-09-05T22:40:15Z
020202020100102026,6,No,Yes,Female,1,6,Son/Daughter,,,,,uuid:0ebbb823-6f98-479e-9bb1-e129c0c7c0b8,uuid:0ebbb823-6f98-479e-9bb1-e129c0c7c0b8/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-09-05T22:40:15Z
020202020100102026,7,No,Yes,Male,78,,Father/Mother-in-Law,,,,,uuid:0ebbb823-6f98-479e-9bb1-e129c0c7c0b8,uuid:0ebbb823-6f98-479e-9bb1-e129c0c7c0b8/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[7],2020-09-05T22:40:15Z
020202020100102032,1,No,Yes,Female,27,,Head,,,,,uuid:2a7d65b3-c539-4960-980c-4d8457356240,uuid:2a7d65b3-c539-4960-980c-4d8457356240/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-06T21:42:57Z
020202020100102032,2,No,Yes,Male,3,8,Son/Daughter,,,,,uuid:2a7d65b3-c539-4960-980c-4d8457356240,uuid:2a7d65b3-c539-4960-980c-4d8457356240/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-06T21:42:57Z
020202020100102032,3,No,Yes,Male,30,,Spouse,,,,,uuid:2a7d65b3-c539-4960-980c-4d8457356240,uuid:2a7d65b3-c539-4960-980c-4d8457356240/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-09-06T21:42:57Z
020202020100102038,1,No,Yes,Male,58,,Head,,,,,uuid:0f5c019a-3291-4882-a5a1-01655f098e39,uuid:0f5c019a-3291-4882-a5a1-01655f098e39/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-03T22:42:29Z
020202020100102038,2,No,Yes,Female,38,,Spouse,,,,,uuid:0f5c019a-3291-4882-a5a1-01655f098e39,uuid:0f5c019a-3291-4882-a5a1-01655f098e39/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-03T22:42:29Z
020202020100102038,3,No,Yes,Female,16,,Son/Daughter,,,,,uuid:0f5c019a-3291-4882-a5a1-01655f098e39,uuid:0f5c019a-3291-4882-a5a1-01655f098e39/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-09-03T22:42:29Z
020202020100102038,4,No,Yes,Male,8,,Son/Daughter,,,,,uuid:0f5c019a-3291-4882-a5a1-01655f098e39,uuid:0f5c019a-3291-4882-a5a1-01655f098e39/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-09-03T22:42:29Z
020202020100102038,5,No,Yes,Female,6,,Son/Daughter,,,,,uuid:0f5c019a-3291-4882-a5a1-01655f098e39,uuid:0f5c019a-3291-4882-a5a1-01655f098e39/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-09-03T22:42:29Z
020202020100102038,7,No,Yes,Male,4,3,Son/Daughter,,,,,uuid:0f5c019a-3291-4882-a5a1-01655f098e39,uuid:0f5c019a-3291-4882-a5a1-01655f098e39/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-09-03T22:42:29Z
020202020100102038,8,No,Yes,Female,2,1,Son/Daughter,,,,,uuid:0f5c019a-3291-4882-a5a1-01655f098e39,uuid:0f5c019a-3291-4882-a5a1-01655f098e39/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[7],2020-09-03T22:42:29Z
020202020100102050,1,No,Yes,Male,29,,Head,,,,,uuid:72c9d10d-118a-47b7-8509-bdece40ca4f0,uuid:72c9d10d-118a-47b7-8509-bdece40ca4f0/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-05T22:40:30Z
020202020100102050,2,No,Yes,Female,28,,Spouse,,,,,uuid:72c9d10d-118a-47b7-8509-bdece40ca4f0,uuid:72c9d10d-118a-47b7-8509-bdece40ca4f0/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-05T22:40:30Z
020202020100102050,3,No,Yes,Female,12,,Son/Daughter,,,,,uuid:72c9d10d-118a-47b7-8509-bdece40ca4f0,uuid:72c9d10d-118a-47b7-8509-bdece40ca4f0/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-09-05T22:40:30Z
020202020100102050,4,No,Yes,Male,11,,Son/Daughter,,,,,uuid:72c9d10d-118a-47b7-8509-bdece40ca4f0,uuid:72c9d10d-118a-47b7-8509-bdece40ca4f0/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-09-05T22:40:30Z
020202020100102050,5,No,Yes,Male,5,,Son/Daughter,,,,,uuid:72c9d10d-118a-47b7-8509-bdece40ca4f0,uuid:72c9d10d-118a-47b7-8509-bdece40ca4f0/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-09-05T22:40:30Z
020202020100102050,6,No,Yes,Male,3,7,Son/Daughter,,,,,uuid:72c9d10d-118a-47b7-8509-bdece40ca4f0,uuid:72c9d10d-118a-47b7-8509-bdece40ca4f0/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-09-05T22:40:30Z
020202020100102050,7,No,Yes,Female,2,6,Son/Daughter,,,,,uuid:72c9d10d-118a-47b7-8509-bdece40ca4f0,uuid:72c9d10d-118a-47b7-8509-bdece40ca4f0/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[7],2020-09-05T22:40:30Z
020202020100102050,8,No,Yes,Female,0,9,Son/Daughter,,,,,uuid:72c9d10d-118a-47b7-8509-bdece40ca4f0,uuid:72c9d10d-118a-47b7-8509-bdece40ca4f0/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[8],2020-09-05T22:40:30Z
020202020100102056,1,No,Yes,Male,39,,Head,,,,,uuid:18bb9892-9923-4801-8b6f-3046b4489643,uuid:18bb9892-9923-4801-8b6f-3046b4489643/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-01T22:01:54Z
020202020100102056,2,No,Yes,Female,28,,Spouse,,,,,uuid:18bb9892-9923-4801-8b6f-3046b4489643,uuid:18bb9892-9923-4801-8b6f-3046b4489643/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-01T22:01:54Z
020202020100102056,3,No,Yes,Female,15,,Son/Daughter,,,,,uuid:18bb9892-9923-4801-8b6f-3046b4489643,uuid:18bb9892-9923-4801-8b6f-3046b4489643/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-09-01T22:01:54Z
020202020100102056,4,No,Yes,Female,13,,Son/Daughter,,,,,uuid:18bb9892-9923-4801-8b6f-3046b4489643,uuid:18bb9892-9923-4801-8b6f-3046b4489643/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-09-01T22:01:54Z
020202020100102056,5,No,Yes,Female,8,,Son/Daughter,,,,,uuid:18bb9892-9923-4801-8b6f-3046b4489643,uuid:18bb9892-9923-4801-8b6f-3046b4489643/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-09-01T22:01:54Z
020202020100102056,6,No,Yes,Female,5,,Son/Daughter,,,,,uuid:18bb9892-9923-4801-8b6f-3046b4489643,uuid:18bb9892-9923-4801-8b6f-3046b4489643/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-09-01T22:01:54Z
020202020100102056,7,No,Yes,Female,6,,Son/Daughter,,,,,uuid:18bb9892-9923-4801-8b6f-3046b4489643,uuid:18bb9892-9923-4801-8b6f-3046b4489643/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[7],2020-09-01T22:01:54Z
020202020100102056,8,No,Yes,Male,7,,Son/Daughter,,,,,uuid:18bb9892-9923-4801-8b6f-3046b4489643,uuid:18bb9892-9923-4801-8b6f-3046b4489643/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[8],2020-09-01T22:01:54Z
020202020100102056,9,No,Yes,Female,1,2,Son/Daughter,,,,,uuid:18bb9892-9923-4801-8b6f-3046b4489643,uuid:18bb9892-9923-4801-8b6f-3046b4489643/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[9],2020-09-01T22:01:54Z
020202020100102056,10,No,Yes,Female,1,2,Son/Daughter,,,,,uuid:18bb9892-9923-4801-8b6f-3046b4489643,uuid:18bb9892-9923-4801-8b6f-3046b4489643/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[10],2020-09-01T22:01:54Z
020202020100102062,1,No,Yes,Male,60,,Head,,,,,uuid:3c68ff29-62ab-4332-9f27-b9d7edecb678,uuid:3c68ff29-62ab-4332-9f27-b9d7edecb678/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-04T21:48:54Z
020202020100102062,2,No,Yes,Female,35,,Spouse,,,,,uuid:3c68ff29-62ab-4332-9f27-b9d7edecb678,uuid:3c68ff29-62ab-4332-9f27-b9d7edecb678/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-04T21:48:54Z
020202020100102062,3,No,Yes,Male,10,,Son/Daughter,,,,,uuid:3c68ff29-62ab-4332-9f27-b9d7edecb678,uuid:3c68ff29-62ab-4332-9f27-b9d7edecb678/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-09-04T21:48:54Z
020202020100102062,4,No,Yes,Male,6,,Son/Daughter,,,,,uuid:3c68ff29-62ab-4332-9f27-b9d7edecb678,uuid:3c68ff29-62ab-4332-9f27-b9d7edecb678/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-09-04T21:48:54Z
020202020100102062,5,No,Yes,Male,2,7,Son/Daughter,,,,,uuid:3c68ff29-62ab-4332-9f27-b9d7edecb678,uuid:3c68ff29-62ab-4332-9f27-b9d7edecb678/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-09-04T21:48:54Z
020202020100102062,6,No,Yes,Male,1,6,Son/Daughter,,,,,uuid:3c68ff29-62ab-4332-9f27-b9d7edecb678,uuid:3c68ff29-62ab-4332-9f27-b9d7edecb678/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-09-04T21:48:54Z
020202020100102068,1,No,Yes,Male,32,,Head,,,,,uuid:fedaded2-f9e5-4b58-a222-3722579f7a08,uuid:fedaded2-f9e5-4b58-a222-3722579f7a08/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-05T22:40:42Z
020202020100102068,2,No,Yes,Female,24,,Spouse,,,,,uuid:fedaded2-f9e5-4b58-a222-3722579f7a08,uuid:fedaded2-f9e5-4b58-a222-3722579f7a08/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-05T22:40:42Z
020202020100102068,3,No,Yes,Male,8,,Son/Daughter,,,,,uuid:fedaded2-f9e5-4b58-a222-3722579f7a08,uuid:fedaded2-f9e5-4b58-a222-3722579f7a08/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-09-05T22:40:42Z
020202020100102068,4,No,Yes,Male,4,7,Son/Daughter,,,,,uuid:fedaded2-f9e5-4b58-a222-3722579f7a08,uuid:fedaded2-f9e5-4b58-a222-3722579f7a08/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-09-05T22:40:42Z
020202020100102068,5,No,Yes,Female,0,3,Son/Daughter,,,,,uuid:fedaded2-f9e5-4b58-a222-3722579f7a08,uuid:fedaded2-f9e5-4b58-a222-3722579f7a08/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-09-05T22:40:42Z
020202020100102074,1,No,Yes,Female,25,,Head,,,,,uuid:53ec83ce-7f25-4d2c-a3f3-96bc28717a0e,uuid:53ec83ce-7f25-4d2c-a3f3-96bc28717a0e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-03T22:42:49Z
020202020100102074,2,No,Yes,Female,4,3,Son/Daughter,,,,,uuid:53ec83ce-7f25-4d2c-a3f3-96bc28717a0e,uuid:53ec83ce-7f25-4d2c-a3f3-96bc28717a0e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-03T22:42:49Z
020202020100102074,3,No,Yes,Female,1,4,Son/Daughter,,,,,uuid:53ec83ce-7f25-4d2c-a3f3-96bc28717a0e,uuid:53ec83ce-7f25-4d2c-a3f3-96bc28717a0e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-09-03T22:42:49Z
020202020100102074,4,No,Yes,Male,35,,Spouse,,,,,uuid:53ec83ce-7f25-4d2c-a3f3-96bc28717a0e,uuid:53ec83ce-7f25-4d2c-a3f3-96bc28717a0e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-09-03T22:42:49Z
020202020100102080,1,No,Yes,Female,48,,Head,,,,,uuid:96d7daef-01bb-4b78-94bf-dd44952bd4fd,uuid:96d7daef-01bb-4b78-94bf-dd44952bd4fd/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-03T22:42:35Z
020202020100102080,3,No,Yes,Male,25,,Son/Daughter,,,,,uuid:96d7daef-01bb-4b78-94bf-dd44952bd4fd,uuid:96d7daef-01bb-4b78-94bf-dd44952bd4fd/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-03T22:42:35Z
020202020100102080,4,No,Yes,Male,13,,Son/Daughter,,,,,uuid:96d7daef-01bb-4b78-94bf-dd44952bd4fd,uuid:96d7daef-01bb-4b78-94bf-dd44952bd4fd/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-09-03T22:42:35Z
020202020100102080,5,No,Yes,Female,15,,Son/Daughter,,,,,uuid:96d7daef-01bb-4b78-94bf-dd44952bd4fd,uuid:96d7daef-01bb-4b78-94bf-dd44952bd4fd/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-09-03T22:42:35Z
020202020100102086,1,No,Yes,Male,42,,Head,,,,,uuid:4894aa4f-1262-4c2b-bf48-281d3eec7dd2,uuid:4894aa4f-1262-4c2b-bf48-281d3eec7dd2/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-08T21:59:39Z
020202020100102086,2,No,Yes,Female,36,,Spouse,,,,,uuid:4894aa4f-1262-4c2b-bf48-281d3eec7dd2,uuid:4894aa4f-1262-4c2b-bf48-281d3eec7dd2/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-08T21:59:39Z
020202020100102086,3,No,Yes,Male,19,,Son/Daughter,,,,,uuid:4894aa4f-1262-4c2b-bf48-281d3eec7dd2,uuid:4894aa4f-1262-4c2b-bf48-281d3eec7dd2/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-09-08T21:59:39Z
020202020100102086,4,No,Yes,Female,16,,Son/Daughter,,,,,uuid:4894aa4f-1262-4c2b-bf48-281d3eec7dd2,uuid:4894aa4f-1262-4c2b-bf48-281d3eec7dd2/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-09-08T21:59:39Z
020202020100102086,5,No,Yes,Male,14,,Son/Daughter,,,,,uuid:4894aa4f-1262-4c2b-bf48-281d3eec7dd2,uuid:4894aa4f-1262-4c2b-bf48-281d3eec7dd2/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-09-08T21:59:39Z
020202020100102086,6,No,Yes,Female,12,,Son/Daughter,,,,,uuid:4894aa4f-1262-4c2b-bf48-281d3eec7dd2,uuid:4894aa4f-1262-4c2b-bf48-281d3eec7dd2/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-09-08T21:59:39Z
020202020100102086,7,No,Yes,Female,8,,Son/Daughter,,,,,uuid:4894aa4f-1262-4c2b-bf48-281d3eec7dd2,uuid:4894aa4f-1262-4c2b-bf48-281d3eec7dd2/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[7],2020-09-08T21:59:39Z
020202020100102086,8,No,Yes,Female,7,,Son/Daughter,,,,,uuid:4894aa4f-1262-4c2b-bf48-281d3eec7dd2,uuid:4894aa4f-1262-4c2b-bf48-281d3eec7dd2/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[8],2020-09-08T21:59:39Z
020202020100102086,9,No,Yes,Female,4,6,Son/Daughter,,,,,uuid:4894aa4f-1262-4c2b-bf48-281d3eec7dd2,uuid:4894aa4f-1262-4c2b-bf48-281d3eec7dd2/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[9],2020-09-08T21:59:39Z
020202020100102086,10,No,Yes,Female,2,4,Son/Daughter,,,,,uuid:4894aa4f-1262-4c2b-bf48-281d3eec7dd2,uuid:4894aa4f-1262-4c2b-bf48-281d3eec7dd2/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[10],2020-09-08T21:59:39Z
020202088800202029,1,No,Yes,Female,38,,Head,,,,,uuid:7a0199a9-c98d-4f57-8dbf-f3c8bd89ece5,uuid:7a0199a9-c98d-4f57-8dbf-f3c8bd89ece5/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-13T21:31:48Z
020202088800202029,2,No,Yes,Male,53,,Spouse,,,,,uuid:7a0199a9-c98d-4f57-8dbf-f3c8bd89ece5,uuid:7a0199a9-c98d-4f57-8dbf-f3c8bd89ece5/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-13T21:31:48Z
020202088800202029,3,No,Yes,Female,12,,Son/Daughter,,,,,uuid:7a0199a9-c98d-4f57-8dbf-f3c8bd89ece5,uuid:7a0199a9-c98d-4f57-8dbf-f3c8bd89ece5/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-09-13T21:31:48Z
020202088800202029,4,No,Yes,Female,11,,Son/Daughter,,,,,uuid:7a0199a9-c98d-4f57-8dbf-f3c8bd89ece5,uuid:7a0199a9-c98d-4f57-8dbf-f3c8bd89ece5/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-09-13T21:31:48Z
020202088800202029,5,No,Yes,Male,10,,Son/Daughter,,,,,uuid:7a0199a9-c98d-4f57-8dbf-f3c8bd89ece5,uuid:7a0199a9-c98d-4f57-8dbf-f3c8bd89ece5/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-09-13T21:31:48Z
020202088800202029,6,No,Yes,Female,8,,Son/Daughter,,,,,uuid:7a0199a9-c98d-4f57-8dbf-f3c8bd89ece5,uuid:7a0199a9-c98d-4f57-8dbf-f3c8bd89ece5/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-09-13T21:31:48Z
020202088800202029,8,No,Yes,Male,4,0,Son/Daughter,,,,,uuid:7a0199a9-c98d-4f57-8dbf-f3c8bd89ece5,uuid:7a0199a9-c98d-4f57-8dbf-f3c8bd89ece5/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[7],2020-09-13T21:31:48Z
020202088800202029,9,No,Yes,Male,2,0,Son/Daughter,,,,,uuid:7a0199a9-c98d-4f57-8dbf-f3c8bd89ece5,uuid:7a0199a9-c98d-4f57-8dbf-f3c8bd89ece5/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[8],2020-09-13T21:31:48Z
020202088800202029,11,No,Yes,Female,6,,Son/Daughter,,,,,uuid:7a0199a9-c98d-4f57-8dbf-f3c8bd89ece5,uuid:7a0199a9-c98d-4f57-8dbf-f3c8bd89ece5/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[9],2020-09-13T21:31:48Z
020203010100206014,1,No,Yes,Female,23,,Head,,,,,uuid:896120db-170a-4cf0-a75a-84614d87cf42,uuid:896120db-170a-4cf0-a75a-84614d87cf42/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-08-31T21:52:43Z
020203010100206028,1,No,Yes,Female,70,,Head,,,,,uuid:118ed177-c1d3-46b6-8387-135fcd446c4b,uuid:118ed177-c1d3-46b6-8387-135fcd446c4b/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-02T23:58:07Z
020203010100206028,2,No,Yes,Female,26,,Son/Daughter,,,,,uuid:118ed177-c1d3-46b6-8387-135fcd446c4b,uuid:118ed177-c1d3-46b6-8387-135fcd446c4b/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-02T23:58:07Z
020203010100206039,1,No,Yes,Male,35,,Head,,,,,uuid:08246a84-17b5-408e-8823-59ab98b4c0c1,uuid:08246a84-17b5-408e-8823-59ab98b4c0c1/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-13T21:31:37Z
020203010100206039,2,No,Yes,Female,25,,Spouse,,,,,uuid:08246a84-17b5-408e-8823-59ab98b4c0c1,uuid:08246a84-17b5-408e-8823-59ab98b4c0c1/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-13T21:31:37Z
