household_id,individual_id,bi2_hhm_new,bi3_hhm_stillm,bi4_hhm_gender,bi5_hhm_age,bi5_hhm_age_months,bi6_hhm_relhhh,bi6_hhm_relhhh_other,bi7_hhm_reas,bi7_hhm_reas_other,bi8_hhm_where,key,roster_key,submissiondate
010101088800910082,2,No,Yes,Female,27,,2. Spouse,,,,,uuid:8ae4e757-e998-4c59-8785-929883688295,uuid:8ae4e757-e998-4c59-8785-929883688295/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-27T18:53:11Z
010101088800910082,3,No,Yes,Female,6,,3. Son/Daughter,,,,,uuid:8ae4e757-e998-4c59-8785-929883688295,uuid:8ae4e757-e998-4c59-8785-929883688295/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-05-27T18:53:11Z
010101088800910082,4,No,Yes,Male,3,6,3. Son/Daughter,,,,,uuid:8ae4e757-e998-4c59-8785-929883688295,uuid:8ae4e757-e998-4c59-8785-929883688295/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-05-27T18:53:11Z
010101088800910082,5,No,Yes,Female,0,11,3. Son/Daughter,,,,,uuid:8ae4e757-e998-4c59-8785-929883688295,uuid:8ae4e757-e998-4c59-8785-929883688295/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-05-27T18:53:11Z
010101088800910093,1,No,Yes,Female,53,,1. Head,,,,,uuid:ae810c2d-ebbc-42f0-a38c-6de99504f422,uuid:ae810c2d-ebbc-42f0-a38c-6de99504f422/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-16T12:02:26Z
010101088800910093,2,No,Yes,Female,18,,3. Son/Daughter,,,,,uuid:ae810c2d-ebbc-42f0-a38c-6de99504f422,uuid:ae810c2d-ebbc-42f0-a38c-6de99504f422/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-16T12:02:26Z
010101088800910093,3,No,Yes,Female,22,,3. Son/Daughter,,,,,uuid:ae810c2d-ebbc-42f0-a38c-6de99504f422,uuid:ae810c2d-ebbc-42f0-a38c-6de99504f422/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-05-16T12:02:26Z
010101088800910093,4,No,Yes,Male,20,,3. Son/Daughter,,,,,uuid:ae810c2d-ebbc-42f0-a38c-6de99504f422,uuid:ae810c2d-ebbc-42f0-a38c-6de99504f422/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-05-16T12:02:26Z
010101088800910093,5,No,Yes,Female,10,,3. Son/Daughter,,,,,uuid:ae810c2d-ebbc-42f0-a38c-6de99504f422,uuid:ae810c2d-ebbc-42f0-a38c-6de99504f422/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-05-16T12:02:26Z
010101088800910093,6,No,Yes,Male,14,,4. Grandchild,,,,,uuid:ae810c2d-ebbc-42f0-a38c-6de99504f422,uuid:ae810c2d-ebbc-42f0-a38c-6de99504f422/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-05-16T12:02:26Z
010102088801010034,1,No,Yes,Female,33,,1. Head,,,,,uuid:241172eb-0087-4a1b-8200-edf2a35b78a5,uuid:241172eb-0087-4a1b-8200-edf2a35b78a5/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-26T17:17:27Z
010102088801010034,2,No,Yes,Male,16,,3. Son/Daughter,,,,,uuid:241172eb-0087-4a1b-8200-edf2a35b78a5,uuid:241172eb-0087-4a1b-8200-edf2a35b78a5/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-26T17:17:27Z
010102088801010034,3,No,Yes,Male,8,,3. Son/Daughter,,,,,uuid:241172eb-0087-4a1b-8200-edf2a35b78a5,uuid:241172eb-0087-4a1b-8200-edf2a35b78a5/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-05-26T17:17:27Z
010102088801010035,1,No,Yes,Female,27,,1. Head,,,,,uuid:0d82787a-17e7-434e-89e2-d22b2bc475aa,uuid:0d82787a-17e7-434e-89e2-d22b2bc475aa/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-15T13:25:51Z
010102088801010035,2,No,Yes,Female,7,,3. Son/Daughter,,,,,uuid:0d82787a-17e7-434e-89e2-d22b2bc475aa,uuid:0d82787a-17e7-434e-89e2-d22b2bc475aa/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-15T13:25:51Z
010102088801010048,1,No,Yes,Female,36,,1. Head,,,,,uuid:88290034-5e4e-44ff-abcb-a15afb26938a,uuid:88290034-5e4e-44ff-abcb-a15afb26938a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-18T18:32:41Z
010102088801010048,2,No,Yes,Male,17,,3. Son/Daughter,,,,,uuid:88290034-5e4e-44ff-abcb-a15afb26938a,uuid:88290034-5e4e-44ff-abcb-a15afb26938a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-18T18:32:41Z
010102088801010048,3,No,Yes,Male,10,,3. Son/Daughter,,,,,uuid:88290034-5e4e-44ff-abcb-a15afb26938a,uuid:88290034-5e4e-44ff-abcb-a15afb26938a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-05-18T18:32:41Z
010102088801010090,1,No,Yes,Female,21,,1. Head,,,,,uuid:875b91d8-84d7-4d1e-95cc-ff4f1d6593e9,uuid:875b91d8-84d7-4d1e-95cc-ff4f1d6593e9/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-16T12:00:15Z
010102088801010104,1,No,Yes,Female,29,,1. Head,,,,,uuid:41a5d131-4c52-4c4b-ba58-ad3a90fc5283,uuid:41a5d131-4c52-4c4b-ba58-ad3a90fc5283/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-21T15:14:54Z
010102088801010104,2,No,Yes,Male,1,11,3. Son/Daughter,,,,,uuid:41a5d131-4c52-4c4b-ba58-ad3a90fc5283,uuid:41a5d131-4c52-4c4b-ba58-ad3a90fc5283/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-21T15:14:54Z
010102088801010113,1,No,Yes,Female,37,,1. Head,,,,,uuid:0d874c22-e308-4a7e-b145-9bfe56049253,uuid:0d874c22-e308-4a7e-b145-9bfe56049253/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-15T13:25:51Z
010102088801010113,2,No,Yes,Male,15,,3. Son/Daughter,,,,,uuid:0d874c22-e308-4a7e-b145-9bfe56049253,uuid:0d874c22-e308-4a7e-b145-9bfe56049253/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-15T13:25:51Z
010102088801010113,3,No,Yes,Female,11,,3. Son/Daughter,,,,,uuid:0d874c22-e308-4a7e-b145-9bfe56049253,uuid:0d874c22-e308-4a7e-b145-9bfe56049253/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-05-15T13:25:51Z
010102088801010148,1,No,Yes,Male,50,,1. Head,,,,,uuid:a8cbf91a-004d-4014-91ed-1e10a2206b8e,uuid:a8cbf91a-004d-4014-91ed-1e10a2206b8e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-15T13:23:40Z
010102088801010148,2,No,Yes,Female,38,,2. Spouse,,,,,uuid:a8cbf91a-004d-4014-91ed-1e10a2206b8e,uuid:a8cbf91a-004d-4014-91ed-1e10a2206b8e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-15T13:23:40Z
010102088801010148,3,No,Yes,Female,23,,3. Son/Daughter,,,,,uuid:a8cbf91a-004d-4014-91ed-1e10a2206b8e,uuid:a8cbf91a-004d-4014-91ed-1e10a2206b8e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-05-15T13:23:40Z
010102088801010148,6,No,Yes,Male,16,,3. Son/Daughter,,,,,uuid:a8cbf91a-004d-4014-91ed-1e10a2206b8e,uuid:a8cbf91a-004d-4014-91ed-1e10a2206b8e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-05-15T13:23:40Z
010102088801010148,7,No,Yes,Male,14,,3. Son/Daughter,,,,,uuid:a8cbf91a-004d-4014-91ed-1e10a2206b8e,uuid:a8cbf91a-004d-4014-91ed-1e10a2206b8e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-05-15T13:23:40Z
010102088801010148,8,No,Yes,Female,11,,3. Son/Daughter,,,,,uuid:a8cbf91a-004d-4014-91ed-1e10a2206b8e,uuid:a8cbf91a-004d-4014-91ed-1e10a2206b8e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-05-15T13:23:40Z
010102088801010148,9,No,Yes,Male,5,,3. Son/Daughter,,,,,uuid:a8cbf91a-004d-4014-91ed-1e10a2206b8e,uuid:a8cbf91a-004d-4014-91ed-1e10a2206b8e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[7],2020-05-15T13:23:40Z
010102088801010148,10,No,Yes,Female,8,,3. Son/Daughter,,,,,uuid:a8cbf91a-004d-4014-91ed-1e10a2206b8e,uuid:a8cbf91a-004d-4014-91ed-1e10a2206b8e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[8],2020-05-15T13:23:40Z
010102088801010173,1,No,Yes,Male,70,,1. Head,,,,,uuid:a1a96e75-7808-4726-be5a-a46904343d6a,uuid:a1a96e75-7808-4726-be5a-a46904343d6a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-16T12:02:26Z
010102088801010173,2,No,Yes,Male,21,,3. Son/Daughter,,,,,uuid:a1a96e75-7808-4726-be5a-a46904343d6a,uuid:a1a96e75-7808-4726-be5a-a46904343d6a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-16T12:02:26Z
010102088801010173,4,No,Yes,Female,17,,3. Son/Daughter,,,,,uuid:a1a96e75-7808-4726-be5a-a46904343d6a,uuid:a1a96e75-7808-4726-be5a-a46904343d6a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-05-16T12:02:26Z
010102088801010173,5,No,Yes,Female,13,,3. Son/Daughter,,,,,uuid:a1a96e75-7808-4726-be5a-a46904343d6a,uuid:a1a96e75-7808-4726-be5a-a46904343d6a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-05-16T12:02:26Z
010102088801010173,6,No,Yes,Male,6,,4. Grandchild,,,,,uuid:a1a96e75-7808-4726-be5a-a46904343d6a,uuid:a1a96e75-7808-4726-be5a-a46904343d6a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-05-16T12:02:26Z
010102088801010173,7,No,Yes,Male,16,,3. Son/Daughter,,,,,uuid:a1a96e75-7808-4726-be5a-a46904343d6a,uuid:a1a96e75-7808-4726-be5a-a46904343d6a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-05-16T12:02:26Z
010103088800709056,1,No,Yes,Male,44,,1. Head,,,,,uuid:21c6ece6-5436-4e14-9b51-cf653b370f09,uuid:21c6ece6-5436-4e14-9b51-cf653b370f09/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-16T11:58:04Z
010103088800709056,2,No,Yes,Female,35,,2. Spouse,,,,,uuid:21c6ece6-5436-4e14-9b51-cf653b370f09,uuid:21c6ece6-5436-4e14-9b51-cf653b370f09/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-16T11:58:04Z
010103088800709056,3,No,Yes,Female,18,,3. Son/Daughter,,,,,uuid:21c6ece6-5436-4e14-9b51-cf653b370f09,uuid:21c6ece6-5436-4e14-9b51-cf653b370f09/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-05-16T11:58:04Z
010103088800709056,4,No,Yes,Female,14,,3. Son/Daughter,,,,,uuid:21c6ece6-5436-4e14-9b51-cf653b370f09,uuid:21c6ece6-5436-4e14-9b51-cf653b370f09/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-05-16T11:58:04Z
010103088800709056,5,No,Yes,Male,10,,3. Son/Daughter,,,,,uuid:21c6ece6-5436-4e14-9b51-cf653b370f09,uuid:21c6ece6-5436-4e14-9b51-cf653b370f09/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-05-16T11:58:04Z
010103088800709056,6,No,Yes,Male,7,,3. Son/Daughter,,,,,uuid:21c6ece6-5436-4e14-9b51-cf653b370f09,uuid:21c6ece6-5436-4e14-9b51-cf653b370f09/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-05-16T11:58:04Z
010103088800709056,7,No,Yes,Male,3,5,3. Son/Daughter,,,,,uuid:21c6ece6-5436-4e14-9b51-cf653b370f09,uuid:21c6ece6-5436-4e14-9b51-cf653b370f09/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[7],2020-05-16T11:58:04Z
010103088800709056,8,No,Yes,Female,0,10,3. Son/Daughter,,,,,uuid:21c6ece6-5436-4e14-9b51-cf653b370f09,uuid:21c6ece6-5436-4e14-9b51-cf653b370f09/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[8],2020-05-16T11:58:04Z
010103088800709072,1,No,Yes,Male,44,,1. Head,,,,,uuid:ab139b62-6de1-4b72-82ce-64c401dede03,uuid:ab139b62-6de1-4b72-82ce-64c401dede03/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-15T13:25:51Z
010103088800709072,2,No,Yes,Female,30,,2. Spouse,,,,,uuid:ab139b62-6de1-4b72-82ce-64c401dede03,uuid:ab139b62-6de1-4b72-82ce-64c401dede03/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-15T13:25:51Z
010103088800709072,3,No,Yes,Male,12,,3. Son/Daughter,,,,,uuid:ab139b62-6de1-4b72-82ce-64c401dede03,uuid:ab139b62-6de1-4b72-82ce-64c401dede03/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-05-15T13:25:51Z
010103088800709072,4,No,Yes,Male,10,,3. Son/Daughter,,,,,uuid:ab139b62-6de1-4b72-82ce-64c401dede03,uuid:ab139b62-6de1-4b72-82ce-64c401dede03/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-05-15T13:25:51Z
010103088800709072,5,No,Yes,Female,7,,3. Son/Daughter,,,,,uuid:ab139b62-6de1-4b72-82ce-64c401dede03,uuid:ab139b62-6de1-4b72-82ce-64c401dede03/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-05-15T13:25:51Z
010103088800709072,6,No,Yes,Male,4,5,3. Son/Daughter,,,,,uuid:ab139b62-6de1-4b72-82ce-64c401dede03,uuid:ab139b62-6de1-4b72-82ce-64c401dede03/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-05-15T13:25:51Z
010103088800709072,7,No,Yes,Female,1,3,3. Son/Daughter,,,,,uuid:ab139b62-6de1-4b72-82ce-64c401dede03,uuid:ab139b62-6de1-4b72-82ce-64c401dede03/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[7],2020-05-15T13:25:51Z
010103088800709072,8,No,Yes,Female,70,,5. Father/Mother,,,,,uuid:ab139b62-6de1-4b72-82ce-64c401dede03,uuid:ab139b62-6de1-4b72-82ce-64c401dede03/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[8],2020-05-15T13:25:51Z
010104010100101028,1,No,Yes,Female,50,,1. Head,,,,,uuid:55c76593-5e7f-4463-b89f-f0de751304fd,uuid:55c76593-5e7f-4463-b89f-f0de751304fd/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-23T17:47:02Z
010104010100101028,2,No,Yes,Male,60,,2. Spouse,,,,,uuid:55c76593-5e7f-4463-b89f-f0de751304fd,uuid:55c76593-5e7f-4463-b89f-f0de751304fd/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-23T17:47:02Z
010104010100101028,3,No,Yes,Female,25,,3. Son/Daughter,,,,,uuid:55c76593-5e7f-4463-b89f-f0de751304fd,uuid:55c76593-5e7f-4463-b89f-f0de751304fd/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-05-23T17:47:02Z
010104010100101028,4,No,Yes,Female,15,,3. Son/Daughter,,,,,uuid:55c76593-5e7f-4463-b89f-f0de751304fd,uuid:55c76593-5e7f-4463-b89f-f0de751304fd/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-05-23T17:47:02Z
010104010100101028,5,No,Yes,Male,10,,3. Son/Daughter,,,,,uuid:55c76593-5e7f-4463-b89f-f0de751304fd,uuid:55c76593-5e7f-4463-b89f-f0de751304fd/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-05-23T17:47:02Z
010104010100101028,6,No,Yes,Female,3,3,3. Son/Daughter,,,,,uuid:55c76593-5e7f-4463-b89f-f0de751304fd,uuid:55c76593-5e7f-4463-b89f-f0de751304fd/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-05-23T17:47:02Z
010104010100101044,1,No,Yes,Female,25,,1. Head,,,,,uuid:6bc81523-9927-445a-b485-8b2d0ad0fe1d,uuid:6bc81523-9927-445a-b485-8b2d0ad0fe1d/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-06-01T17:47:52Z
010104010100101060,1,No,Yes,Male,28,,1. Head,,,,,uuid:304534b1-4ec0-4eb1-b35e-b55a8a3eebeb,uuid:304534b1-4ec0-4eb1-b35e-b55a8a3eebeb/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-21T15:14:54Z
010104010100101060,2,No,Yes,Female,24,,2. Spouse,,,,,uuid:304534b1-4ec0-4eb1-b35e-b55a8a3eebeb,uuid:304534b1-4ec0-4eb1-b35e-b55a8a3eebeb/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-21T15:14:54Z
010104010100101076,1,No,Yes,Female,42,,1. Head,,,,,uuid:266e8905-c5a4-49eb-a46d-c23c6213bc3f,uuid:266e8905-c5a4-49eb-a46d-c23c6213bc3f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-29T18:56:46Z
010104010100101076,2,No,Yes,Male,20,,3. Son/Daughter,,,,,uuid:266e8905-c5a4-49eb-a46d-c23c6213bc3f,uuid:266e8905-c5a4-49eb-a46d-c23c6213bc3f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-29T18:56:46Z
010104010100101076,3,No,Yes,Male,16,,3. Son/Daughter,,,,,uuid:266e8905-c5a4-49eb-a46d-c23c6213bc3f,uuid:266e8905-c5a4-49eb-a46d-c23c6213bc3f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-05-29T18:56:46Z
010104010100101108,1,No,Yes,Male,20,,1. Head,,,,,uuid:b2166a58-8fa5-4895-a9be-cefb9ea6cbab,uuid:b2166a58-8fa5-4895-a9be-cefb9ea6cbab/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-19T18:12:38Z
010104010100101108,2,No,Yes,Female,18,,2. Spouse,,,,,uuid:b2166a58-8fa5-4895-a9be-cefb9ea6cbab,uuid:b2166a58-8fa5-4895-a9be-cefb9ea6cbab/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-19T18:12:38Z
010104010100101140,1,No,Yes,Male,40,,1. Head,,,,,uuid:4e9fa2cd-c762-4393-80e2-6fe75375da20,uuid:4e9fa2cd-c762-4393-80e2-6fe75375da20/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-29T18:58:57Z
010104010100101140,2,No,Yes,Female,28,,2. Spouse,,,,,uuid:4e9fa2cd-c762-4393-80e2-6fe75375da20,uuid:4e9fa2cd-c762-4393-80e2-6fe75375da20/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-29T18:58:57Z
010104010100101140,3,No,Yes,Male,17,,3. Son/Daughter,,,,,uuid:4e9fa2cd-c762-4393-80e2-6fe75375da20,uuid:4e9fa2cd-c762-4393-80e2-6fe75375da20/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-05-29T18:58:57Z
010104010100101140,4,No,Yes,Female,16,,3. Son/Daughter,,,,,uuid:4e9fa2cd-c762-4393-80e2-6fe75375da20,uuid:4e9fa2cd-c762-4393-80e2-6fe75375da20/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-05-29T18:58:57Z
010104010100101140,5,No,Yes,Male,11,,3. Son/Daughter,,,,,uuid:4e9fa2cd-c762-4393-80e2-6fe75375da20,uuid:4e9fa2cd-c762-4393-80e2-6fe75375da20/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-05-29T18:58:57Z
010104010100101156,1,No,Yes,Male,57,,1. Head,,,,,uuid:b1e025c5-5480-49ba-b24c-1ffd590c219c,uuid:b1e025c5-5480-49ba-b24c-1ffd590c219c/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-20T18:14:26Z
010104010100101156,2,No,Yes,Female,37,,2. Spouse,,,,,uuid:b1e025c5-5480-49ba-b24c-1ffd590c219c,uuid:b1e025c5-5480-49ba-b24c-1ffd590c219c/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-20T18:14:26Z
010104010100101156,3,No,Yes,Female,20,,3. Son/Daughter,,,,,uuid:b1e025c5-5480-49ba-b24c-1ffd590c219c,uuid:b1e025c5-5480-49ba-b24c-1ffd590c219c/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-05-20T18:14:26Z
010104010100101156,4,No,Yes,Female,18,,3. Son/Daughter,,,,,uuid:b1e025c5-5480-49ba-b24c-1ffd590c219c,uuid:b1e025c5-5480-49ba-b24c-1ffd590c219c/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-05-20T18:14:26Z
010104010100101156,5,No,Yes,Male,14,,3. Son/Daughter,,,,,uuid:b1e025c5-5480-49ba-b24c-1ffd590c219c,uuid:b1e025c5-5480-49ba-b24c-1ffd590c219c/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-05-20T18:14:26Z
010104010100101156,6,No,Yes,Female,10,,3. Son/Daughter,,,,,uuid:b1e025c5-5480-49ba-b24c-1ffd590c219c,uuid:b1e025c5-5480-49ba-b24c-1ffd590c219c/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-05-20T18:14:26Z
010104010100101156,7,No,Yes,Female,6,,3. Son/Daughter,,,,,uuid:b1e025c5-5480-49ba-b24c-1ffd590c219c,uuid:b1e025c5-5480-49ba-b24c-1ffd590c219c/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[7],2020-05-20T18:14:26Z
