household_id,individual_id,bi2_hhm_new,bi3_hhm_stillm,bi4_hhm_gender,bi5_hhm_age,bi5_hhm_age_months,bi6_hhm_relhhh,bi6_hhm_relhhh_other,bi7_hhm_reas,bi7_hhm_reas_other,bi8_hhm_where,key,roster_key,submissiondate
140705010700528106,2,No,Yes,Female,50,,Spouse,,,,,uuid:0040c9ac-1a5b-4d43-8499-3950fd574045,uuid:0040c9ac-1a5b-4d43-8499-3950fd574045/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-06-10T22:36:44Z
140705010700528106,1,No,Yes,Male,54,,Head,,,,,uuid:0040c9ac-1a5b-4d43-8499-3950fd574045,uuid:0040c9ac-1a5b-4d43-8499-3950fd574045/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-06-10T22:36:44Z
070211010100614060,2,No,Yes,Female,14,,Niece/Nephew,,,,,uuid:00534c86-1b9b-4803-b890-f051c55b14d7,uuid:00534c86-1b9b-4803-b890-f051c55b14d7/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-06-18T14:27:27Z
070211010100614060,1,No,Yes,Female,30,,Head,,,,,uuid:00534c86-1b9b-4803-b890-f051c55b14d7,uuid:00534c86-1b9b-4803-b890-f051c55b14d7/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-06-18T14:27:27Z
140301010300138107,3,No,Yes,Male,26,,Son/Daughter,,,,,uuid:005d8ec6-4e22-4006-9874-7fb114c2559e,uuid:005d8ec6-4e22-4006-9874-7fb114c2559e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-06-05T15:21:23Z
140301010300138107,1,No,Yes,Male,62,,Head,,,,,uuid:005d8ec6-4e22-4006-9874-7fb114c2559e,uuid:005d8ec6-4e22-4006-9874-7fb114c2559e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-06-05T15:21:23Z
140301010300138107,2,No,Yes,Female,50,,Spouse,,,,,uuid:005d8ec6-4e22-4006-9874-7fb114c2559e,uuid:005d8ec6-4e22-4006-9874-7fb114c2559e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-06-05T15:21:23Z
140301010300138107,4,No,Yes,Female,15,,Son/Daughter,,,,,uuid:005d8ec6-4e22-4006-9874-7fb114c2559e,uuid:005d8ec6-4e22-4006-9874-7fb114c2559e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-06-05T15:21:23Z
140701010700106073,1,No,Yes,Female,64,,Head,,,,,uuid:0071a3c7-13c7-4000-be96-937aada4ab54,uuid:0071a3c7-13c7-4000-be96-937aada4ab54/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-06-05T20:43:11Z
140701010700106073,2,No,Yes,Male,24,,Son/Daughter,,,,,uuid:0071a3c7-13c7-4000-be96-937aada4ab54,uuid:0071a3c7-13c7-4000-be96-937aada4ab54/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-06-05T20:43:11Z
020205088800715016,1,No,Yes,Male,24,,Head,,,,,uuid:0082e9a8-cfa5-44aa-8e68-5e4aa62ca5a3,uuid:0082e9a8-cfa5-44aa-8e68-5e4aa62ca5a3/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-06-17T20:22:27Z
020205088800715016,2,No,Yes,Female,20,,Spouse,,,,,uuid:0082e9a8-cfa5-44aa-8e68-5e4aa62ca5a3,uuid:0082e9a8-cfa5-44aa-8e68-5e4aa62ca5a3/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-06-17T20:22:27Z
020205088800715016,4,Yes,Yes,Male,50,,Father/Mother,,Other (specify),Previously In Household,,uuid:0082e9a8-cfa5-44aa-8e68-5e4aa62ca5a3,uuid:0082e9a8-cfa5-44aa-8e68-5e4aa62ca5a3/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-06-17T20:22:27Z
020205088800715016,3,No,Yes,Female,2,6,Son/Daughter,,,,,uuid:0082e9a8-cfa5-44aa-8e68-5e4aa62ca5a3,uuid:0082e9a8-cfa5-44aa-8e68-5e4aa62ca5a3/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-06-17T20:22:27Z
020205088800715016,5,Yes,Yes,Female,4,6,Son/Daughter,,Other (specify),Previously In Household,,uuid:0082e9a8-cfa5-44aa-8e68-5e4aa62ca5a3,uuid:0082e9a8-cfa5-44aa-8e68-5e4aa62ca5a3/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-06-17T20:22:27Z
150101010100524169,7,No,Yes,Male,20,,Son/Daughter,,,,,uuid:008b03ac-e13d-48ad-9b56-e347c68f34a8,uuid:008b03ac-e13d-48ad-9b56-e347c68f34a8/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[7],2020-06-20T22:19:48Z
150101010100524169,5,No,Yes,Male,10,,Son/Daughter,,,,,uuid:008b03ac-e13d-48ad-9b56-e347c68f34a8,uuid:008b03ac-e13d-48ad-9b56-e347c68f34a8/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-06-20T22:19:48Z
150101010100524169,3,No,Yes,Female,17,,Son/Daughter,,,,,uuid:008b03ac-e13d-48ad-9b56-e347c68f34a8,uuid:008b03ac-e13d-48ad-9b56-e347c68f34a8/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-06-20T22:19:48Z
150101010100524169,6,No,Yes,Female,7,,Son/Daughter,,,,,uuid:008b03ac-e13d-48ad-9b56-e347c68f34a8,uuid:008b03ac-e13d-48ad-9b56-e347c68f34a8/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-06-20T22:19:48Z
150101010100524169,1,No,Yes,Male,52,,Head,,,,,uuid:008b03ac-e13d-48ad-9b56-e347c68f34a8,uuid:008b03ac-e13d-48ad-9b56-e347c68f34a8/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-06-20T22:19:48Z
150101010100524169,2,No,Yes,Female,37,,Spouse,,,,,uuid:008b03ac-e13d-48ad-9b56-e347c68f34a8,uuid:008b03ac-e13d-48ad-9b56-e347c68f34a8/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-06-20T22:19:48Z
150101010100524169,4,No,Yes,Female,14,,Son/Daughter,,,,,uuid:008b03ac-e13d-48ad-9b56-e347c68f34a8,uuid:008b03ac-e13d-48ad-9b56-e347c68f34a8/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-06-20T22:19:48Z
130106010100201089,6,No,Yes,Male,13,,Son/Daughter,,,,,uuid:00fc35a5-ccfd-4bad-8dc6-bff6a5a2cebf,uuid:00fc35a5-ccfd-4bad-8dc6-bff6a5a2cebf/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-06-09T06:27:52Z
130106010100201089,7,No,Yes,Male,7,,Son/Daughter,,,,,uuid:00fc35a5-ccfd-4bad-8dc6-bff6a5a2cebf,uuid:00fc35a5-ccfd-4bad-8dc6-bff6a5a2cebf/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-06-09T06:27:52Z
130106010100201089,4,No,Yes,Female,19,,Son/Daughter,,,,,uuid:00fc35a5-ccfd-4bad-8dc6-bff6a5a2cebf,uuid:00fc35a5-ccfd-4bad-8dc6-bff6a5a2cebf/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-06-09T06:27:52Z
130106010100201089,3,No,Yes,Male,22,,Son/Daughter,,,,,uuid:00fc35a5-ccfd-4bad-8dc6-bff6a5a2cebf,uuid:00fc35a5-ccfd-4bad-8dc6-bff6a5a2cebf/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-06-09T06:27:52Z
130106010100201089,2,No,Yes,Female,29,,Spouse,,,,,uuid:00fc35a5-ccfd-4bad-8dc6-bff6a5a2cebf,uuid:00fc35a5-ccfd-4bad-8dc6-bff6a5a2cebf/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-06-09T06:27:52Z
130106010100201089,1,No,Yes,Male,43,,Head,,,,,uuid:00fc35a5-ccfd-4bad-8dc6-bff6a5a2cebf,uuid:00fc35a5-ccfd-4bad-8dc6-bff6a5a2cebf/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-06-09T06:27:52Z
070210088801703099,7,No,Yes,Female,12,,Son/Daughter,,,,,uuid:012677d3-d062-4314-9d58-f3b2a69ec137,uuid:012677d3-d062-4314-9d58-f3b2a69ec137/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-06-19T15:27:16Z
070210088801703099,8,No,Yes,Male,10,,Servant,,,,,uuid:012677d3-d062-4314-9d58-f3b2a69ec137,uuid:012677d3-d062-4314-9d58-f3b2a69ec137/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[7],2020-06-19T15:27:16Z
070210088801703099,2,No,Yes,Female,25,,Spouse,,,,,uuid:012677d3-d062-4314-9d58-f3b2a69ec137,uuid:012677d3-d062-4314-9d58-f3b2a69ec137/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-06-19T15:27:16Z
070210088801703099,1,No,Yes,Male,30,,Head,,,,,uuid:012677d3-d062-4314-9d58-f3b2a69ec137,uuid:012677d3-d062-4314-9d58-f3b2a69ec137/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-06-19T15:27:16Z
070210088801703099,4,No,Yes,Male,8,,Son/Daughter,,,,,uuid:012677d3-d062-4314-9d58-f3b2a69ec137,uuid:012677d3-d062-4314-9d58-f3b2a69ec137/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-06-19T15:27:16Z
070210088801703099,6,No,Yes,Male,4,1,Son/Daughter,,,,,uuid:012677d3-d062-4314-9d58-f3b2a69ec137,uuid:012677d3-d062-4314-9d58-f3b2a69ec137/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-06-19T15:27:16Z
070210088801703099,5,No,Yes,Female,6,,Son/Daughter,,,,,uuid:012677d3-d062-4314-9d58-f3b2a69ec137,uuid:012677d3-d062-4314-9d58-f3b2a69ec137/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-06-19T15:27:16Z
120103010100101261,1,No,Yes,Male,55,,Head,,,,,uuid:014a1fda-c3c7-43ef-8306-30a9859ef87d,uuid:014a1fda-c3c7-43ef-8306-30a9859ef87d/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-06-12T18:31:57Z
120103010100101261,2,No,Yes,Female,32,,Spouse,,,,,uuid:014a1fda-c3c7-43ef-8306-30a9859ef87d,uuid:014a1fda-c3c7-43ef-8306-30a9859ef87d/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-06-12T18:31:57Z
130108010100301062,1,No,Yes,Male,45,,Head,,,,,uuid:014ee9dd-1b25-4b79-982c-2345ecbc9d0b,uuid:014ee9dd-1b25-4b79-982c-2345ecbc9d0b/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-06-05T17:47:13Z
130108010100301062,4,No,Yes,Female,5,,Son/Daughter,,,,,uuid:014ee9dd-1b25-4b79-982c-2345ecbc9d0b,uuid:014ee9dd-1b25-4b79-982c-2345ecbc9d0b/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-06-05T17:47:13Z
130108010100301062,3,No,Yes,Female,7,,Son/Daughter,,,,,uuid:014ee9dd-1b25-4b79-982c-2345ecbc9d0b,uuid:014ee9dd-1b25-4b79-982c-2345ecbc9d0b/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-06-05T17:47:13Z
130108010100301062,2,No,Yes,Female,32,,Spouse,,,,,uuid:014ee9dd-1b25-4b79-982c-2345ecbc9d0b,uuid:014ee9dd-1b25-4b79-982c-2345ecbc9d0b/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-06-05T17:47:13Z
010205088801106100,4,No,Yes,Female,1,6,Son/Daughter,,,,,uuid:015c28f0-399c-462e-b1cc-8018cfb203ff,uuid:015c28f0-399c-462e-b1cc-8018cfb203ff/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-06-16T13:27:10Z
010205088801106100,1,No,Yes,Male,36,,Head,,,,,uuid:015c28f0-399c-462e-b1cc-8018cfb203ff,uuid:015c28f0-399c-462e-b1cc-8018cfb203ff/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-06-16T13:27:10Z
010205088801106100,2,No,Yes,Female,25,,Spouse,,,,,uuid:015c28f0-399c-462e-b1cc-8018cfb203ff,uuid:015c28f0-399c-462e-b1cc-8018cfb203ff/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-06-16T13:27:10Z
010205088801106100,3,No,Yes,Female,8,,Son/Daughter,,,,,uuid:015c28f0-399c-462e-b1cc-8018cfb203ff,uuid:015c28f0-399c-462e-b1cc-8018cfb203ff/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-06-16T13:27:10Z
150101010101026112,1,No,Yes,Male,38,,Head,,,,,uuid:015ef8da-d72b-44c4-ab5b-d48008cc77cf,uuid:015ef8da-d72b-44c4-ab5b-d48008cc77cf/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-06-05T15:16:00Z
050310010100201140,7,No,Yes,Male,21,,Son/Daughter,,,,,uuid:01b81f0c-92f6-41ab-87d1-00feb379789a,uuid:01b81f0c-92f6-41ab-87d1-00feb379789a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[7],2020-06-16T20:29:32Z
050310010100201140,3,No,Yes,Female,20,,Son/Daughter,,,,,uuid:01b81f0c-92f6-41ab-87d1-00feb379789a,uuid:01b81f0c-92f6-41ab-87d1-00feb379789a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-06-16T20:29:32Z
050310010100201140,6,No,Yes,Female,14,,Son/Daughter,,,,,uuid:01b81f0c-92f6-41ab-87d1-00feb379789a,uuid:01b81f0c-92f6-41ab-87d1-00feb379789a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-06-16T20:29:32Z
050310010100201140,8,No,Yes,Female,13,,Son/Daughter,,,,,uuid:01b81f0c-92f6-41ab-87d1-00feb379789a,uuid:01b81f0c-92f6-41ab-87d1-00feb379789a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[8],2020-06-16T20:29:32Z
050310010100201140,5,No,Yes,Female,15,,Son/Daughter,,,,,uuid:01b81f0c-92f6-41ab-87d1-00feb379789a,uuid:01b81f0c-92f6-41ab-87d1-00feb379789a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-06-16T20:29:32Z
050310010100201140,2,No,Yes,Male,40,,Spouse,,,,,uuid:01b81f0c-92f6-41ab-87d1-00feb379789a,uuid:01b81f0c-92f6-41ab-87d1-00feb379789a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-06-16T20:29:32Z
050310010100201140,10,No,Yes,Male,10,,Son/Daughter,,,,,uuid:01b81f0c-92f6-41ab-87d1-00feb379789a,uuid:01b81f0c-92f6-41ab-87d1-00feb379789a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[10],2020-06-16T20:29:32Z
050310010100201140,4,No,Yes,Male,19,,Son/Daughter,,,,,uuid:01b81f0c-92f6-41ab-87d1-00feb379789a,uuid:01b81f0c-92f6-41ab-87d1-00feb379789a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-06-16T20:29:32Z
050310010100201140,1,No,Yes,Female,45,,Head,,,,,uuid:01b81f0c-92f6-41ab-87d1-00feb379789a,uuid:01b81f0c-92f6-41ab-87d1-00feb379789a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-06-16T20:29:32Z
050310010100201140,9,No,Yes,Female,11,,Son/Daughter,,,,,uuid:01b81f0c-92f6-41ab-87d1-00feb379789a,uuid:01b81f0c-92f6-41ab-87d1-00feb379789a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[9],2020-06-16T20:29:32Z
071704088800902121,6,No,Yes,Male,10,,Son/Daughter,,,,,uuid:01c9d84c-e045-461b-ad4a-050009ec9f8f,uuid:01c9d84c-e045-461b-ad4a-050009ec9f8f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-06-13T21:35:36Z
071704088800902121,7,No,Yes,Male,7,,Son/Daughter,,,,,uuid:01c9d84c-e045-461b-ad4a-050009ec9f8f,uuid:01c9d84c-e045-461b-ad4a-050009ec9f8f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[7],2020-06-13T21:35:36Z
071704088800902121,4,No,Yes,Female,18,,Son/Daughter,,,,,uuid:01c9d84c-e045-461b-ad4a-050009ec9f8f,uuid:01c9d84c-e045-461b-ad4a-050009ec9f8f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-06-13T21:35:36Z
071704088800902121,3,No,Yes,Female,20,,Son/Daughter,,,,,uuid:01c9d84c-e045-461b-ad4a-050009ec9f8f,uuid:01c9d84c-e045-461b-ad4a-050009ec9f8f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-06-13T21:35:36Z
071704088800902121,2,No,Yes,Female,30,,Spouse,,,,,uuid:01c9d84c-e045-461b-ad4a-050009ec9f8f,uuid:01c9d84c-e045-461b-ad4a-050009ec9f8f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-06-13T21:35:36Z
071704088800902121,8,No,Yes,Female,4,2,Son/Daughter,,,,,uuid:01c9d84c-e045-461b-ad4a-050009ec9f8f,uuid:01c9d84c-e045-461b-ad4a-050009ec9f8f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[8],2020-06-13T21:35:36Z
071704088800902121,1,No,Yes,Male,35,,Head,,,,,uuid:01c9d84c-e045-461b-ad4a-050009ec9f8f,uuid:01c9d84c-e045-461b-ad4a-050009ec9f8f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-06-13T21:35:36Z
071704088800902121,9,No,Yes,Male,25,,Niece/Nephew,,,,,uuid:01c9d84c-e045-461b-ad4a-050009ec9f8f,uuid:01c9d84c-e045-461b-ad4a-050009ec9f8f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[9],2020-06-13T21:35:36Z
071704088800902121,5,No,Yes,Female,15,,Son/Daughter,,,,,uuid:01c9d84c-e045-461b-ad4a-050009ec9f8f,uuid:01c9d84c-e045-461b-ad4a-050009ec9f8f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-06-13T21:35:36Z
140912010901207102,6,No,Yes,Male,12,,Grandchild,,,,,uuid:01d94cd7-aaea-4672-ab93-ad5ace87afc7,uuid:01d94cd7-aaea-4672-ab93-ad5ace87afc7/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-06-21T17:31:21Z
140912010901207102,9,No,Yes,Male,32,,Brother/Sister-in-Law,,,,,uuid:01d94cd7-aaea-4672-ab93-ad5ace87afc7,uuid:01d94cd7-aaea-4672-ab93-ad5ace87afc7/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-06-21T17:31:21Z
140912010901207102,8,No,Yes,Female,24,,Servant,,,,,uuid:01d94cd7-aaea-4672-ab93-ad5ace87afc7,uuid:01d94cd7-aaea-4672-ab93-ad5ace87afc7/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[7],2020-06-21T17:31:21Z
140912010901207102,4,No,Yes,Male,6,,Son/Daughter,,,,,uuid:01d94cd7-aaea-4672-ab93-ad5ace87afc7,uuid:01d94cd7-aaea-4672-ab93-ad5ace87afc7/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-06-21T17:31:21Z
140912010901207102,1,No,Yes,Female,57,,Head,,,,,uuid:01d94cd7-aaea-4672-ab93-ad5ace87afc7,uuid:01d94cd7-aaea-4672-ab93-ad5ace87afc7/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-06-21T17:31:21Z
